"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4981,177,"matmul_q8_0_f32_batch_wmma_4w_kernel(float*, unsigned char const*, float const*, unsigned int, unsigned int, unsigned int, unsigned long)",4981,187154529854926,187154637784452,10240,0,104,0,128,128,1,1,65536,32,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5022,413,"void moe_gate_up_mid_iq2_hotlist_wmma_n2_kernel<4, 16, 16, 16, true, false>(float*, __half*, char const*, char const*, float const*, __half const*, float const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, float)",5022,187154599668010,187154644899627,512,0,72,0,128,128,1,1,8192,11,168
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5023,324,"__amd_rocclr_copyBuffer",5023,187154644904267,187154644906467,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5024,379,"void moe_down_q2K_expert_batch_sharedmid_kernel<4u, false, true, false>(float*, __half*, char const*, float const*, __half const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned int, unsigned int)",5024,187154644940087,187154646933384,0,0,88,0,128,256,1,1,131072,256,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5025,324,"__amd_rocclr_copyBuffer",5025,187154646938464,187154646941184,0,0,16,0,128,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4993,121,"rms_norm_weight_kernel(float*, float const*, float const*, unsigned int, unsigned int, float)",4993,187154651949029,187154651957749,1024,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4982,171,"head_rms_norm_kernel(float*, unsigned int, unsigned int, unsigned int, float)",4982,187154637788452,187154651943389,1024,0,16,0,128,256,1,1,33554432,1,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4994,70,"rope_tail_kernel(float*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, int, float, float, float, float, float, float)",4994,187154651961669,187154651966029,0,0,24,0,128,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4995,94,"fp8_kv_quantize_kernel(float*, unsigned int, unsigned int, unsigned int)",4995,187154651969989,187154651974709,512,0,16,0,128,64,1,1,1024,7,1
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4996,111,"store_raw_kv_batch_kernel(float*, float const*, unsigned int, unsigned int, unsigned int, unsigned int)",4996,187154651978749,187154652275752,0,0,16,0,128,256,1,1,1048576,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5026,461,"void moe_down_q2K_hotlist_wmma_n2_kernel<4, 16, 16, 16, true, true, false>(float*, __half*, char const*, float const*, __half const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned int, unsigned int)",5026,187154646972247,187154661183085,512,0,40,0,128,128,1,1,16384,11,168
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5027,582,"moe_sum_f16x2_kernel(float*, __half const*, unsigned int, unsigned int, unsigned int)",5027,187154661189805,187154661410446,0,0,16,0,128,256,1,1,4194304,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5028,405,"matmul_q8_0_f32_batch_wmma_4w_kernel(float*, unsigned char const*, float const*, unsigned int, unsigned int, unsigned int, unsigned long)",5028,187154661415046,187154663506464,10240,0,104,0,128,128,1,1,4096,32,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5029,405,"matmul_q8_0_f32_batch_wmma_4w_kernel(float*, unsigned char const*, float const*, unsigned int, unsigned int, unsigned int, unsigned long)",5029,187154663510864,187154665548161,10240,0,104,0,128,128,1,1,4096,32,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5030,417,"swiglu_kernel(float*, float const*, float const*, unsigned int, float, float)",5030,187154665552321,187154665612441,0,0,16,0,128,256,1,1,4194304,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5031,405,"matmul_q8_0_f32_batch_wmma_4w_kernel(float*, unsigned char const*, float const*, unsigned int, unsigned int, unsigned int, unsigned long)",5031,187154665616521,187154667540457,10240,0,104,0,128,128,1,1,8192,32,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5032,527,"hc_expand4_add_kernel(float*, float const*, float const*, float const*, float const*, unsigned int, unsigned int)",5032,187154667544497,187154668106822,0,0,24,0,128,256,1,1,8388608,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5033,493,"rms_norm_plain_kernel(float*, float const*, unsigned int, unsigned int, float)",5033,187154668111182,187154668629667,1024,0,16,0,128,256,1,1,524288,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5042,504,"rope_tail_kernel(float*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, int, float, float, float, float, float, float)",5042,187154668634747,187154668864149,0,0,24,0,128,256,1,1,4194304,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5043,504,"rope_tail_kernel(float*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, int, float, float, float, float, float, float)",5043,187154668868389,187154668884549,0,0,24,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5044,440,"fp8_kv_quantize_kernel(float*, unsigned int, unsigned int, unsigned int)",5044,187154668889229,187154668916029,512,0,16,0,128,64,1,1,131072,7,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5045,452,"f32_to_f16_kernel(__half*, float const*, unsigned long)",5045,187154668920469,187154669017030,0,0,8,0,128,256,1,1,8388608,1,1
