id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_027	14	24	55.404574347	2.308523931	0	0	24	24	2.308523931	-2.308523931	120	97	0.808333333	24	14	0.583333333	97	21	0.216494845	97	7511.492637518	7510.350275160	73	71	0.972602740
case_028	16	24	44.894411707	1.870600488	0	0	24	24	1.870600488	-1.870600488	120	97	0.808333333	24	14	0.583333333	97	21	0.216494845	97	7512.704112462	7511.778454488	73	72	0.986301370
case_029	18	24	45.027618191	1.876150758	0	0	24	24	1.876150758	-1.876150758	120	119	0.991666667	24	16	0.666666667	119	69	0.579831933	119	7977.568052361	7976.811285669	95	81	0.852631579
case_030	23	24	77.314869697	3.221452904	0	0	24	24	3.221452904	-3.221452904	120	97	0.808333333	24	19	0.791666667	97	20	0.206185567	97	7509.655045263	7508.060924239	73	66	0.904109589
case_031	22	24	120.068530163	5.002855423	0	0	24	24	5.002855423	-5.002855423	120	97	0.808333333	24	14	0.583333333	97	19	0.195876289	97	7511.524609441	7509.048969644	73	63	0.863013699
case_032	18	24	66.870310974	2.786262957	0	0	24	24	2.786262957	-2.786262957	120	97	0.808333333	24	16	0.666666667	97	22	0.226804124	97	7510.311168220	7508.932398922	73	72	0.986301370
case_033	15	24	71.330820029	2.972117501	0	0	24	24	2.972117501	-2.972117501	120	97	0.808333333	24	14	0.583333333	97	21	0.216494845	97	7512.089777914	7510.619039357	73	68	0.931506849
case_034	22	24	106.399867244	4.433327802	0	0	24	24	4.433327802	-4.433327802	120	97	0.808333333	24	12	0.500000000	97	19	0.195876289	97	7513.896245055	7511.702433359	73	65	0.890410959
case_035	23	24	91.507567184	3.812815299	0	0	24	24	3.812815299	-3.812815299	120	96	0.800000000	24	15	0.625000000	96	21	0.218750000	96	7487.978365507	7486.071957857	72	63	0.875000000
case_036	21	24	82.593755064	3.441406461	0	0	24	24	3.441406461	-3.441406461	120	96	0.800000000	24	16	0.666666667	96	23	0.239583333	96	7487.169697917	7485.448994686	72	63	0.875000000
