id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_083	19	17	24.991234547	1.470072620	0	0	17	17	1.470072620	-1.470072620	85	68	0.800000000	17	14	0.823529412	68	16	0.235294118	68	7487.504617403	7486.769581093	51	49	0.960784314
case_084	23	11	45.281595861	4.116508715	0	0	11	11	4.116508715	-4.116508715	55	45	0.818181818	11	3	0.272727273	45	6	0.133333333	45	7547.799520373	7545.787005002	34	29	0.852941176
case_085	18	24	26.711913142	1.112996381	0	0	24	24	1.112996381	-1.112996381	120	97	0.808333333	24	15	0.625000000	97	24	0.247422680	97	7511.716352735	7511.165591639	73	70	0.958904110
case_086	16	24	51.381234687	2.140884779	0	0	24	24	2.140884779	-2.140884779	120	96	0.800000000	24	14	0.583333333	96	20	0.208333333	96	7488.952039907	7487.881597517	72	68	0.944444444
case_087	12	24	13.132549202	0.547189550	0	0	24	24	0.547189550	-0.547189550	120	97	0.808333333	24	19	0.791666667	97	25	0.257731959	97	7510.022576829	7509.751802619	73	73	1.000000000
case_088	14	24	35.878632246	1.494943010	0	0	24	24	1.494943010	-1.494943010	120	97	0.808333333	24	14	0.583333333	97	23	0.237113402	97	7513.024436202	7512.284670588	73	72	0.986301370
case_089	12	24	13.489819596	0.562075817	0	0	24	24	0.562075817	-0.562075817	120	98	0.816666667	24	22	0.916666667	98	24	0.244897959	98	7537.860462138	7537.585159697	74	72	0.972972973
case_090	17	24	55.508266221	2.312844426	0	0	24	24	2.312844426	-2.312844426	120	96	0.800000000	24	11	0.458333333	96	21	0.218750000	96	7487.903858945	7486.747436732	72	67	0.930555556
case_091	14	24	40.110080347	1.671253348	0	0	24	24	1.671253348	-1.671253348	120	96	0.800000000	24	13	0.541666667	96	22	0.229166667	96	7487.546582369	7486.710955695	72	70	0.972222222
case_092	15	24	8.359566134	0.348315256	0	0	24	24	0.348315256	-0.348315256	120	97	0.808333333	24	20	0.833333333	97	23	0.237113402	97	7507.984579862	7507.812217674	73	71	0.972602740
case_093	17	24	27.996680367	1.166528349	0	0	24	24	1.166528349	-1.166528349	120	99	0.825000000	24	16	0.666666667	99	24	0.242424242	99	7562.761088898	7562.195499396	75	73	0.973333333
case_094	16	1	9.945136244	9.945136244	0	0	1	1	9.945136244	-9.945136244	5	5	1.000000000	1	0	0.000000000	5	0	0.000000000	5	7994.156467905	7990.178413408	4	1	0.250000000
case_095	17	13	9.131172248	0.702397865	0	0	13	13	0.702397865	-0.702397865	65	52	0.800000000	13	11	0.846153846	52	12	0.230769231	52	7486.348569556	7485.997370623	39	39	1.000000000
case_096	15	6	20.238090510	3.373015085	0	0	6	6	3.373015085	-3.373015085	30	24	0.800000000	6	2	0.333333333	24	3	0.125000000	24	7492.219479482	7490.532971939	18	15	0.833333333
case_097	22	10	16.927017280	1.692701728	0	0	10	10	1.692701728	-1.692701728	50	49	0.980000000	10	7	0.700000000	49	15	0.306122449	49	7952.367279098	7951.676380433	39	38	0.974358974
case_098	20	8	35.377327829	4.422165979	0	0	8	8	4.422165979	-4.422165979	40	38	0.950000000	8	1	0.125000000	38	4	0.105263158	38	7887.486505629	7885.624541006	30	30	1.000000000
case_099	22	15	27.863014117	1.857534274	0	0	15	15	1.857534274	-1.857534274	75	60	0.800000000	15	11	0.733333333	60	13	0.216666667	60	7491.485928841	7490.557161704	45	39	0.866666667
