id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_073	15	24	15.012596701	0.625524863	1	3	24	24	0.625524863	-0.625524863	120	97	0.808333333	24	19	0.791666667	97	26	0.268041237	97	7509.611074744	7509.301536668	73	73	1.000000000
case_074	15	24	12.440356917	0.518348205	0	0	24	24	0.518348205	-0.518348205	120	96	0.800000000	24	21	0.875000000	96	25	0.260416667	96	7481.985823349	7481.726649247	72	71	0.986111111
case_075	16	24	18.344768069	0.764365336	1	4	24	24	0.764365336	-0.764365336	120	97	0.808333333	24	19	0.791666667	97	25	0.257731959	97	7510.276136100	7509.897893459	73	73	1.000000000
case_076	22	24	17.038273460	0.709928061	1	4	24	24	0.709928061	-0.709928061	120	97	0.808333333	24	21	0.875000000	97	27	0.278350515	97	7508.661704209	7508.310399601	73	72	0.986301370
case_077	24	24	6.572109496	0.273837896	1	8	24	24	0.273837896	-0.273837896	120	96	0.800000000	24	22	0.916666667	96	24	0.250000000	96	7478.865438535	7478.728519587	72	72	1.000000000
case_078	28	24	19.216776230	0.800699010	0	0	24	24	0.800699010	-0.800699010	120	97	0.808333333	24	20	0.833333333	97	26	0.268041237	97	7511.569256886	7511.173034696	73	71	0.972602740
case_079	20	24	20.655758434	0.860656601	1	3	24	24	0.860656601	-0.860656601	120	99	0.825000000	24	19	0.791666667	99	25	0.252525253	99	7559.556009333	7559.138721283	75	74	0.986666667
case_080	13	24	34.956452369	1.456518849	0	0	24	24	1.456518849	-1.456518849	120	119	0.991666667	24	14	0.583333333	119	73	0.613445378	119	7914.314304557	7913.726801156	98	83	0.846938776
case_081	13	24	16.400764880	0.683365203	0	0	24	24	0.683365203	-0.683365203	120	99	0.825000000	24	17	0.708333333	99	26	0.262626263	99	7562.148858078	7561.817529495	75	74	0.986666667
case_082	16	24	17.219284837	0.717470202	1	7	24	24	0.717470202	-0.717470202	120	97	0.808333333	24	18	0.750000000	97	28	0.288659794	97	7511.649695817	7511.294659016	73	73	1.000000000
