id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_076	22	24	1.428409412	0.059517059	1	24	24	24	0.059517059	-0.059517059	120	97	0.808333333	24	24	1.000000000	97	28	0.288659794	97	7504.856081000	7504.826629259	73	73	1.000000000
case_077	24	24	4.536231212	0.189009634	1	12	24	24	0.189009634	-0.189009634	120	96	0.800000000	24	23	0.958333333	96	24	0.250000000	96	7477.689461228	7477.594956411	72	72	1.000000000
case_078	28	24	16.763160554	0.698465023	0	0	24	24	0.698465023	-0.698465023	120	97	0.808333333	24	19	0.791666667	97	25	0.257731959	97	7507.402325904	7507.056693727	73	72	0.986301370
case_079	20	24	10.290629296	0.428776221	1	4	24	24	0.428776221	-0.428776221	120	99	0.825000000	24	21	0.875000000	99	27	0.272727273	99	7556.485093616	7556.277202115	75	75	1.000000000
case_080	13	24	19.495295560	0.812303982	1	5	24	24	0.812303982	-0.812303982	120	119	0.991666667	24	17	0.708333333	119	87	0.731092437	119	7912.608171931	7912.280519905	98	87	0.887755102
case_081	13	24	7.827601324	0.326150055	1	15	24	24	0.326150055	-0.326150055	120	99	0.825000000	24	22	0.916666667	99	27	0.272727273	99	7559.042148676	7558.884015316	75	75	1.000000000
case_082	16	24	3.666888317	0.152787013	1	9	24	24	0.152787013	-0.152787013	120	97	0.808333333	24	23	0.958333333	97	28	0.288659794	97	7505.359026986	7505.283421042	73	73	1.000000000
case_083	19	17	0.029773000	0.001751353	1	17	17	17	0.001751353	-0.001751353	85	68	0.800000000	17	17	1.000000000	68	18	0.264705882	68	7477.260251655	7477.259375979	51	51	1.000000000
case_084	23	11	2.459438953	0.223585359	0	0	11	11	0.223585359	-0.223585359	55	45	0.818181818	11	9	0.818181818	45	13	0.288888889	45	7535.942863371	7535.833554973	34	33	0.970588235
case_085	18	24	5.041256753	0.210052365	1	11	24	24	0.210052365	-0.210052365	120	97	0.808333333	24	21	0.875000000	97	27	0.278350515	97	7507.467246345	7507.363302907	73	73	1.000000000
case_086	16	24	13.223923182	0.550996799	1	6	24	24	0.550996799	-0.550996799	120	96	0.800000000	24	17	0.708333333	96	24	0.250000000	96	7481.733338108	7481.457839709	72	72	1.000000000
case_087	12	24	6.904308316	0.287679513	1	3	24	24	0.287679513	-0.287679513	120	97	0.808333333	24	20	0.833333333	97	29	0.298969072	97	7505.927783735	7505.785426862	73	73	1.000000000
case_088	14	24	11.647632283	0.485318012	1	4	24	24	0.485318012	-0.485318012	120	97	0.808333333	24	19	0.791666667	97	27	0.278350515	97	7508.581001658	7508.340844291	73	73	1.000000000
case_089	12	24	4.343679597	0.180986650	1	3	24	24	0.180986650	-0.180986650	120	98	0.816666667	24	23	0.958333333	98	26	0.265306122	98	7534.130714649	7534.042068127	74	74	1.000000000
case_090	17	24	12.313376251	0.513057344	0	0	24	24	0.513057344	-0.513057344	120	96	0.800000000	24	19	0.791666667	96	25	0.260416667	96	7480.165822604	7479.909293932	72	72	1.000000000
case_091	14	24	24.037736962	1.001572373	0	0	24	24	1.001572373	-1.001572373	120	96	0.800000000	24	17	0.708333333	96	25	0.260416667	96	7481.167959758	7480.667173571	72	72	1.000000000
case_092	15	24	2.958134981	0.123255624	1	20	24	24	0.123255624	-0.123255624	120	97	0.808333333	24	22	0.916666667	97	26	0.268041237	97	7503.355763168	7503.294770694	73	73	1.000000000
case_093	17	24	13.309561927	0.554565080	0	0	24	24	0.554565080	-0.554565080	120	99	0.825000000	24	19	0.791666667	99	26	0.262626263	99	7556.790352616	7556.521472577	75	72	0.960000000
case_094	16	1	4.874694866	4.874694866	0	0	1	1	4.874694866	-4.874694866	5	5	1.000000000	1	0	0.000000000	5	3	0.600000000	5	7991.650299047	7989.700421100	4	3	0.750000000
case_095	17	13	0.469010923	0.036077763	1	13	13	13	0.036077763	-0.036077763	65	52	0.800000000	13	13	1.000000000	52	13	0.250000000	52	7478.040014905	7478.021976024	39	39	1.000000000
case_096	15	6	1.118754861	0.186459143	1	6	6	6	0.186459143	-0.186459143	30	24	0.800000000	6	6	1.000000000	24	6	0.250000000	24	7477.494041523	7477.400811951	18	18	1.000000000
case_097	22	10	0.008185266	0.000818527	1	10	10	10	0.000818527	-0.000818527	50	49	0.980000000	10	10	1.000000000	49	39	0.795918367	49	7945.864913634	7945.864579541	39	39	1.000000000
case_098	20	8	0.443438169	0.055429771	1	8	8	8	0.055429771	-0.055429771	40	38	0.950000000	8	8	1.000000000	38	25	0.657894737	38	7884.612294558	7884.588955707	30	30	1.000000000
case_099	22	15	4.200429740	0.280028649	1	14	15	15	0.280028649	-0.280028649	75	60	0.800000000	15	14	0.933333333	60	16	0.266666667	60	7477.123101622	7476.983087297	45	45	1.000000000
