id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_069	18	24	8.845268965	0.368552874	1	1	24	24	0.368552874	-0.368552874	120	99	0.825000000	24	21	0.875000000	99	27	0.272727273	99	7558.189078311	7558.010386009	75	75	1.000000000
case_070	24	24	4.340968958	0.180873707	1	3	24	24	0.180873707	-0.180873707	120	97	0.808333333	24	22	0.916666667	97	27	0.278350515	97	7502.163789880	7502.074285366	73	73	1.000000000
case_071	24	24	12.794281082	0.533095045	0	0	24	24	0.533095045	-0.533095045	120	97	0.808333333	24	19	0.791666667	97	25	0.257731959	97	7507.655781785	7507.391982175	73	73	1.000000000
case_072	17	24	5.611289891	0.233803745	0	0	24	24	0.233803745	-0.233803745	120	97	0.808333333	24	22	0.916666667	97	28	0.288659794	97	7506.701265086	7506.585568387	73	71	0.972602740
case_073	15	24	4.533279440	0.188886643	1	6	24	24	0.188886643	-0.188886643	120	97	0.808333333	24	22	0.916666667	97	27	0.278350515	97	7505.188258676	7505.094788997	73	73	1.000000000
case_074	15	24	9.157406511	0.381558605	0	0	24	24	0.381558605	-0.381558605	120	96	0.800000000	24	21	0.875000000	96	25	0.260416667	96	7478.061112013	7477.870332710	72	71	0.986111111
case_075	16	24	4.282156367	0.178423182	1	6	24	24	0.178423182	-0.178423182	120	97	0.808333333	24	22	0.916666667	97	26	0.268041237	97	7506.704140156	7506.615848272	73	73	1.000000000
case_076	22	24	1.418743179	0.059114299	1	24	24	24	0.059114299	-0.059114299	120	97	0.808333333	24	24	1.000000000	97	28	0.288659794	97	7504.717796290	7504.688543853	73	73	1.000000000
case_077	24	24	3.849664849	0.160402702	1	12	24	24	0.160402702	-0.160402702	120	96	0.800000000	24	23	0.958333333	96	24	0.250000000	96	7477.687854952	7477.607653601	72	72	1.000000000
case_078	28	24	18.207926087	0.758663587	0	0	24	24	0.758663587	-0.758663587	120	97	0.808333333	24	20	0.833333333	97	27	0.278350515	97	7507.678326244	7507.302905087	73	72	0.986301370
case_079	20	24	10.767553129	0.448648047	1	4	24	24	0.448648047	-0.448648047	120	99	0.825000000	24	20	0.833333333	99	27	0.272727273	99	7556.437766170	7556.220239845	75	75	1.000000000
case_080	13	24	20.662529584	0.860938733	0	0	24	24	0.860938733	-0.860938733	120	119	0.991666667	24	16	0.666666667	119	92	0.773109244	119	7912.676403692	7912.329134287	98	88	0.897959184
case_081	13	24	8.345014986	0.347708958	0	0	24	24	0.347708958	-0.347708958	120	99	0.825000000	24	20	0.833333333	99	27	0.272727273	99	7558.907644337	7558.739058176	75	74	0.986666667
