id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_069	18	24	9.617255558	0.400718982	1	1	24	24	0.400718982	-0.400718982	120	99	0.825000000	24	20	0.833333333	99	27	0.272727273	99	7557.961350436	7557.767062445	75	75	1.000000000
case_070	24	24	4.189470092	0.174561254	1	3	24	24	0.174561254	-0.174561254	120	97	0.808333333	24	22	0.916666667	97	28	0.288659794	97	7502.477545795	7502.391164968	73	73	1.000000000
case_071	24	24	12.518962093	0.521623421	0	0	24	24	0.521623421	-0.521623421	120	97	0.808333333	24	19	0.791666667	97	25	0.257731959	97	7507.585923334	7507.327800405	73	73	1.000000000
case_072	17	24	6.079842085	0.253326754	0	0	24	24	0.253326754	-0.253326754	120	97	0.808333333	24	23	0.958333333	97	27	0.278350515	97	7506.761843427	7506.636485858	73	70	0.958904110
case_073	15	24	4.674849599	0.194785400	1	10	24	24	0.194785400	-0.194785400	120	97	0.808333333	24	23	0.958333333	97	27	0.278350515	97	7505.796622319	7505.700233667	73	73	1.000000000
case_074	15	24	8.412727379	0.350530307	0	0	24	24	0.350530307	-0.350530307	120	96	0.800000000	24	20	0.833333333	96	25	0.260416667	96	7477.640770569	7477.465505415	72	71	0.986111111
case_075	16	24	3.496563358	0.145690140	1	6	24	24	0.145690140	-0.145690140	120	97	0.808333333	24	22	0.916666667	97	26	0.268041237	97	7506.526681664	7506.454587574	73	73	1.000000000
case_076	22	24	1.639864536	0.068327689	1	24	24	24	0.068327689	-0.068327689	120	97	0.808333333	24	24	1.000000000	97	28	0.288659794	97	7504.374412948	7504.340601308	73	73	1.000000000
case_077	24	24	4.671709197	0.194654550	1	12	24	24	0.194654550	-0.194654550	120	96	0.800000000	24	23	0.958333333	96	24	0.250000000	96	7477.761880986	7477.664553711	72	72	1.000000000
case_078	28	24	16.732799959	0.697199998	0	0	24	24	0.697199998	-0.697199998	120	97	0.808333333	24	20	0.833333333	97	25	0.257731959	97	7507.713657671	7507.368651486	73	72	0.986301370
case_079	20	24	11.053682793	0.460570116	1	4	24	24	0.460570116	-0.460570116	120	99	0.825000000	24	21	0.875000000	99	27	0.272727273	99	7556.643970289	7556.420663566	75	75	1.000000000
case_080	13	24	20.406050347	0.850252098	0	0	24	24	0.850252098	-0.850252098	120	119	0.991666667	24	16	0.666666667	119	88	0.739495798	119	7912.633819797	7912.290860968	98	90	0.918367347
case_081	13	24	9.783332010	0.407638834	0	0	24	24	0.407638834	-0.407638834	120	99	0.825000000	24	20	0.833333333	99	27	0.272727273	99	7558.956261096	7558.758618026	75	74	0.986666667
case_082	16	24	3.398183838	0.141590993	1	9	24	24	0.141590993	-0.141590993	120	97	0.808333333	24	23	0.958333333	97	27	0.278350515	97	7505.169660369	7505.099594723	73	73	1.000000000
case_083	19	17	0.068621200	0.004036541	1	17	17	17	0.004036541	-0.004036541	85	68	0.800000000	17	17	1.000000000	68	18	0.264705882	68	7476.819600805	7476.817582535	51	51	1.000000000
case_084	23	11	3.377595597	0.307054145	0	0	11	11	0.307054145	-0.307054145	55	45	0.818181818	11	10	0.909090909	45	13	0.288888889	45	7534.999899762	7534.849784402	34	33	0.970588235
case_085	18	24	5.332595844	0.222191494	1	11	24	24	0.222191494	-0.222191494	120	97	0.808333333	24	21	0.875000000	97	27	0.278350515	97	7507.145079796	7507.035129367	73	73	1.000000000
